,agent,avg_reward,std_reward,step,test_id
734,iql,41.0,0.0,18482,-1
735,iql,12.0,0.0,18494,-1
736,iql,32.0,0.0,18526,-1
737,iql,37.0,0.0,18563,-1
738,iql,31.0,0.0,18594,-1
739,iql,19.0,0.0,18613,-1
740,iql,15.0,0.0,18628,-1
741,iql,21.0,0.0,18649,-1
742,iql,18.0,0.0,18667,-1
743,iql,28.0,0.0,18695,-1
744,iql,22.0,0.0,18717,-1
745,iql,22.0,0.0,18739,-1
746,iql,17.0,0.0,18756,-1
747,iql,28.0,0.0,18784,-1
748,iql,15.0,0.0,18799,-1
749,iql,19.0,0.0,18818,-1
750,iql,41.0,0.0,18859,-1
751,iql,12.0,0.0,18871,-1
752,iql,28.0,0.0,18899,-1
753,iql,47.0,0.0,18946,-1
754,iql,20.0,0.0,18966,-1
755,iql,24.0,0.0,18990,-1
756,iql,28.0,0.0,19018,-1
757,iql,35.5,28.5,19089,-1
758,iql,39.0,0.0,19128,-1
759,iql,35.0,29.0,19198,-1
760,iql,24.0,0.0,19222,-1
761,iql,38.0,0.0,19260,-1
762,iql,63.0,0.0,19323,-1
763,iql,27.0,0.0,19350,-1
764,iql,22.0,0.0,19372,-1
765,iql,60.0,0.0,19432,-1
766,iql,11.0,0.0,19443,-1
767,iql,30.0,0.0,19473,-1
768,iql,15.0,0.0,19488,-1
769,iql,27.0,0.0,19515,-1
770,iql,28.0,0.0,19543,-1
771,iql,11.0,0.0,19554,-1
772,iql,46.0,0.0,19600,-1
773,iql,21.0,0.0,19621,-1
774,iql,23.0,0.0,19644,-1
775,iql,42.0,0.0,19686,-1
776,iql,31.0,0.0,19717,-1
777,iql,22.0,0.0,19739,-1
778,iql,53.0,0.0,19792,-1
779,iql,19.0,0.0,19811,-1
780,iql,24.0,0.0,19835,-1
781,iql,19.0,0.0,19854,-1
782,iql,41.5,22.5,19937,-1
783,iql,38.0,0.0,19975,-1
784,iql,13.0,0.0,19988,-1
785,iql,14.0,0.0,20002,-1
786,iql,26.0,0.0,20028,-1
787,iql,12.0,0.0,20040,-1
788,iql,25.0,0.0,20065,-1
789,iql,18.0,0.0,20083,-1
790,iql,28.0,0.0,20111,-1
791,iql,39.0,0.0,20150,-1
792,iql,25.0,0.0,20175,-1
793,iql,14.0,0.0,20189,-1
794,iql,40.0,0.0,20229,-1
795,iql,39.0,0.0,20268,-1
796,iql,24.0,0.0,20292,-1
797,iql,23.0,0.0,20315,-1
798,iql,21.0,0.0,20336,-1
799,iql,18.0,0.0,20354,-1
800,iql,17.0,0.0,20371,-1
801,iql,12.0,0.0,20383,-1
802,iql,47.0,0.0,20430,-1
803,iql,16.0,0.0,20446,-1
804,iql,27.0,0.0,20473,-1
805,iql,22.0,0.0,20495,-1
806,iql,18.0,0.0,20513,-1
807,iql,51.0,0.0,20564,-1
808,iql,21.0,0.0,20585,-1
809,iql,27.0,0.0,20612,-1
810,iql,14.0,0.0,20626,-1
811,iql,26.0,0.0,20652,-1
812,iql,22.0,0.0,20674,-1
813,iql,17.0,0.0,20691,-1
814,iql,59.0,0.0,20750,-1
815,iql,61.0,0.0,20811,-1
816,iql,24.0,0.0,20835,-1
817,iql,18.0,0.0,20853,-1
818,iql,53.0,0.0,20906,-1
819,iql,28.0,0.0,20934,-1
820,iql,17.0,0.0,20951,-1
821,iql,22.0,0.0,20973,-1
822,iql,14.0,0.0,20987,-1
823,iql,41.0,23.0,21069,-1
824,iql,12.0,0.0,21081,-1
825,iql,15.0,0.0,21096,-1
826,iql,30.0,0.0,21126,-1
827,iql,32.0,0.0,21158,-1
828,iql,25.0,0.0,21183,-1
829,iql,23.0,0.0,21206,-1
830,iql,23.0,0.0,21229,-1
831,iql,19.0,0.0,21248,-1
832,iql,25.0,0.0,21273,-1
833,iql,17.0,0.0,21290,-1
834,iql,41.0,0.0,21331,-1
835,iql,62.0,0.0,21393,-1
836,iql,17.0,0.0,21410,-1
837,iql,33.0,31.0,21476,-1
838,iql,14.0,0.0,21490,-1
839,iql,17.0,0.0,21507,-1
840,iql,24.0,0.0,21531,-1
841,iql,41.0,0.0,21572,-1
842,iql,25.0,0.0,21597,-1
843,iql,49.0,0.0,21646,-1
844,iql,24.0,0.0,21670,-1
845,iql,10.0,0.0,21680,-1
846,iql,29.0,0.0,21709,-1
847,iql,25.0,0.0,21734,-1
848,iql,20.0,0.0,21754,-1
849,iql,21.0,0.0,21775,-1
850,iql,21.0,0.0,21796,-1
851,iql,33.0,31.0,21862,-1
852,iql,30.0,0.0,21892,-1
853,iql,16.0,0.0,21908,-1
854,iql,19.0,0.0,21927,-1
855,iql,36.0,0.0,21963,-1
856,iql,31.0,0.0,21994,-1
857,iql,23.0,0.0,22017,-1
858,iql,22.0,0.0,22039,-1
859,iql,13.0,0.0,22052,-1
860,iql,12.0,0.0,22064,-1
861,iql,18.0,0.0,22082,-1
862,iql,40.0,0.0,22122,-1
863,iql,18.0,0.0,22140,-1
864,iql,28.0,0.0,22168,-1
865,iql,33.0,0.0,22201,-1
866,iql,21.0,0.0,22222,-1
867,iql,41.0,0.0,22263,-1
868,iql,18.0,0.0,22281,-1
869,iql,21.0,0.0,22302,-1
870,iql,13.0,0.0,22315,-1
871,iql,26.0,0.0,22341,-1
872,iql,37.0,0.0,22378,-1
873,iql,15.0,0.0,22393,-1
874,iql,24.0,0.0,22417,-1
875,iql,17.0,0.0,22434,-1
876,iql,60.0,0.0,22494,-1
877,iql,38.0,26.0,22570,-1
878,iql,33.0,0.0,22603,-1
879,iql,34.0,0.0,22637,-1
880,iql,19.0,0.0,22656,-1
881,iql,20.0,0.0,22676,-1
882,iql,36.0,0.0,22712,-1
883,iql,32.0,0.0,22744,-1
884,iql,18.0,0.0,22762,-1
885,iql,16.0,0.0,22778,-1
886,iql,13.0,0.0,22791,-1
887,iql,19.0,0.0,22810,-1
888,iql,62.0,0.0,22872,-1
889,iql,16.0,0.0,22888,-1
890,iql,12.0,0.0,22900,-1
891,iql,13.0,0.0,22913,-1
892,iql,49.0,0.0,22962,-1
893,iql,21.0,0.0,22983,-1
894,iql,24.0,0.0,23007,-1
895,iql,18.0,0.0,23025,-1
896,iql,17.0,0.0,23042,-1
897,iql,17.0,0.0,23059,-1
898,iql,16.0,0.0,23075,-1
899,iql,37.0,0.0,23112,-1
900,iql,33.0,31.0,23178,-1
901,iql,39.0,0.0,23217,-1
902,iql,31.0,0.0,23248,-1
903,iql,49.0,15.0,23346,-1
904,iql,32.0,0.0,23378,-1
905,iql,44.0,20.0,23466,-1
906,iql,21.0,0.0,23487,-1
907,iql,28.0,0.0,23515,-1
908,iql,30.0,0.0,23545,-1
909,iql,25.0,0.0,23570,-1
910,iql,20.0,0.0,23590,-1
911,iql,11.0,0.0,23601,-1
912,iql,22.0,0.0,23623,-1
913,iql,48.0,0.0,23671,-1
914,iql,32.0,0.0,23703,-1
915,iql,39.0,0.0,23742,-1
916,iql,15.0,0.0,23757,-1
917,iql,13.0,0.0,23770,-1
918,iql,55.0,0.0,23825,-1
919,iql,18.0,0.0,23843,-1
920,iql,36.0,28.0,23915,-1
921,iql,23.0,0.0,23938,-1
922,iql,34.0,0.0,23972,-1
923,iql,14.0,0.0,23986,-1
924,iql,15.0,0.0,24001,-1
925,iql,28.0,0.0,24029,-1
926,iql,52.0,0.0,24081,-1
927,iql,38.0,0.0,24119,-1
928,iql,16.0,0.0,24135,-1
929,iql,52.0,0.0,24187,-1
930,iql,48.0,16.0,24283,-1
931,iql,34.5,29.5,24352,-1
932,iql,48.0,0.0,24400,-1
933,iql,21.0,0.0,24421,-1
934,iql,43.0,0.0,24464,-1
935,iql,21.0,0.0,24485,-1
936,iql,24.0,0.0,24509,-1
937,iql,24.0,0.0,24533,-1
938,iql,36.0,0.0,24569,-1
939,iql,45.0,0.0,24614,-1
940,iql,13.0,0.0,24627,-1
941,iql,35.0,29.0,24697,-1
942,iql,39.0,25.0,24775,-1
943,iql,42.0,0.0,24817,-1
944,iql,19.0,0.0,24836,-1
945,iql,46.0,0.0,24882,-1
946,iql,17.0,0.0,24899,-1
947,iql,27.0,0.0,24926,-1
948,iql,10.0,0.0,24936,-1
949,iql,43.0,0.0,24979,-1
950,iql,13.0,0.0,24992,-1
951,iql,20.0,0.0,25012,-1
952,iql,18.0,0.0,25030,-1
953,iql,23.0,0.0,25053,-1
954,iql,43.0,0.0,25096,-1
955,iql,18.0,0.0,25114,-1
956,iql,50.0,0.0,25164,-1
957,iql,15.0,0.0,25179,-1
958,iql,63.0,0.0,25242,-1
959,iql,15.0,0.0,25257,-1
960,iql,13.0,0.0,25270,-1
961,iql,36.0,0.0,25306,-1
962,iql,42.0,0.0,25348,-1
963,iql,21.0,0.0,25369,-1
964,iql,17.0,0.0,25386,-1
965,iql,33.5,30.5,25453,-1
966,iql,42.0,0.0,25495,-1
967,iql,20.0,0.0,25515,-1
968,iql,20.0,0.0,25535,-1
969,iql,25.0,0.0,25560,-1
970,iql,28.0,0.0,25588,-1
971,iql,38.0,0.0,25626,-1
972,iql,59.0,0.0,25685,-1
973,iql,64.0,0.0,25749,-1
974,iql,28.0,0.0,25777,-1
975,iql,20.0,0.0,25797,-1
976,iql,19.0,0.0,25816,-1
977,iql,10.0,0.0,25826,-1
978,iql,26.0,0.0,25852,-1
979,iql,14.0,0.0,25866,-1
980,iql,21.0,0.0,25887,-1
981,iql,27.0,0.0,25914,-1
982,iql,15.0,0.0,25929,-1
983,iql,24.0,0.0,25953,-1
984,iql,13.0,0.0,25966,-1
985,iql,12.0,0.0,25978,-1
986,iql,40.0,0.0,26018,-1
987,iql,22.0,0.0,26040,-1
988,iql,47.0,0.0,26087,-1
989,iql,20.0,0.0,26107,-1
990,iql,21.0,0.0,26128,-1
991,iql,20.0,0.0,26148,-1
992,iql,27.0,0.0,26175,-1
993,iql,46.0,0.0,26221,-1
994,iql,15.0,0.0,26236,-1
995,iql,12.0,0.0,26248,-1
996,iql,23.0,0.0,26271,-1
997,iql,43.5,20.5,26358,-1
998,iql,19.0,0.0,26377,-1
999,iql,36.0,0.0,26413,-1
1000,iql,43.0,0.0,26456,-1
1001,iql,22.0,0.0,26478,-1
1002,iql,41.0,0.0,26519,-1
1003,iql,22.0,0.0,26541,-1
1004,iql,43.0,0.0,26584,-1
1005,iql,18.0,0.0,26602,-1
1006,iql,27.0,0.0,26629,-1
1007,iql,21.0,0.0,26650,-1
1008,iql,11.0,0.0,26661,-1
1009,iql,42.0,0.0,26703,-1
1010,iql,44.0,0.0,26747,-1
1011,iql,34.0,0.0,26781,-1
1012,iql,24.0,0.0,26805,-1
1013,iql,22.0,0.0,26827,-1
1014,iql,20.0,0.0,26847,-1
1015,iql,38.0,0.0,26885,-1
1016,iql,16.0,0.0,26901,-1
1017,iql,15.0,0.0,26916,-1
1018,iql,36.5,27.5,26989,-1
1019,iql,22.0,0.0,27011,-1
1020,iql,42.0,0.0,27053,-1
1021,iql,12.0,0.0,27065,-1
1022,iql,27.0,0.0,27092,-1
1023,iql,23.0,0.0,27115,-1
1024,iql,18.0,0.0,27133,-1
1025,iql,41.0,0.0,27174,-1
1026,iql,18.0,0.0,27192,-1
1027,iql,27.0,0.0,27219,-1
1028,iql,25.0,0.0,27244,-1
1029,iql,26.0,0.0,27270,-1
1030,iql,33.0,0.0,27303,-1
1031,iql,16.0,0.0,27319,-1
1032,iql,24.0,0.0,27343,-1
1033,iql,15.0,0.0,27358,-1
1034,iql,48.0,0.0,27406,-1
1035,iql,22.0,0.0,27428,-1
1036,iql,20.0,0.0,27448,-1
1037,iql,48.0,0.0,27496,-1
1038,iql,28.0,0.0,27524,-1
1039,iql,44.0,20.0,27612,-1
1040,iql,16.0,0.0,27628,-1
1041,iql,13.0,0.0,27641,-1
1042,iql,25.0,0.0,27666,-1
1043,iql,24.0,0.0,27690,-1
1044,iql,48.0,22.627416997969522,27834,-1
1045,iql,28.0,0.0,27862,-1
1046,iql,22.0,0.0,27884,-1
1047,iql,13.0,0.0,27897,-1
1048,iql,23.0,0.0,27920,-1
1049,iql,38.0,0.0,27958,-1
1050,iql,20.0,0.0,27978,-1
1051,iql,37.0,0.0,28015,-1
1052,iql,27.0,0.0,28042,-1
1053,iql,17.0,0.0,28059,-1
1054,iql,35.0,0.0,28094,-1
1055,iql,23.0,0.0,28117,-1
1056,iql,17.0,0.0,28134,-1
1057,iql,59.0,0.0,28193,-1
1058,iql,19.0,0.0,28212,-1
1059,iql,55.333333333333336,12.256517540566822,28378,-1
1060,iql,12.0,0.0,28390,-1
1061,iql,59.0,0.0,28449,-1
1062,iql,22.0,0.0,28471,-1
1063,iql,10.0,0.0,28481,-1
1064,iql,34.0,30.0,28549,-1
1065,iql,13.0,0.0,28562,-1
1066,iql,33.0,0.0,28595,-1
1067,iql,41.0,0.0,28636,-1
1068,iql,16.0,0.0,28652,-1
1069,iql,51.0,0.0,28703,-1
1070,iql,53.0,0.0,28756,-1
1071,iql,26.0,0.0,28782,-1
1072,iql,44.0,0.0,28826,-1
1073,iql,48.0,0.0,28874,-1
1074,iql,13.0,0.0,28887,-1
1075,iql,22.0,0.0,28909,-1
1076,iql,39.0,25.0,28987,-1
1077,iql,15.0,0.0,29002,-1
1078,iql,21.0,0.0,29023,-1
1079,iql,22.0,0.0,29045,-1
1080,iql,18.0,0.0,29063,-1
1081,iql,24.0,0.0,29087,-1
1082,iql,43.0,0.0,29130,-1
1083,iql,64.0,0.0,29194,-1
1084,iql,34.0,0.0,29228,-1
1085,iql,41.0,23.0,29310,-1
1086,iql,63.0,0.0,29373,-1
1087,iql,14.0,0.0,29387,-1
1088,iql,21.0,0.0,29408,-1
1089,iql,58.0,0.0,29466,-1
1090,iql,27.0,0.0,29493,-1
1091,iql,19.0,0.0,29512,-1
1092,iql,14.0,0.0,29526,-1
1093,iql,13.0,0.0,29539,-1
1094,iql,61.0,0.0,29600,-1
1095,iql,12.0,0.0,29612,-1
1096,iql,30.0,0.0,29642,-1
1097,iql,21.0,0.0,29663,-1
1098,iql,20.0,0.0,29683,-1
1099,iql,22.0,0.0,29705,-1
1100,iql,12.0,0.0,29717,-1
1101,iql,22.0,0.0,29739,-1
1102,iql,44.0,0.0,29783,-1
1103,iql,58.0,0.0,29841,-1
1104,iql,34.0,0.0,29875,-1
1105,iql,24.0,0.0,29899,-1
1106,iql,15.0,0.0,29914,-1
1107,iql,11.0,0.0,29925,-1
1108,iql,14.0,0.0,29939,-1
1109,iql,42.0,0.0,29981,-1
1110,iql,14.0,0.0,29995,-1
1111,iql,15.0,0.0,30010,-1
1112,iql,15.0,0.0,30025,-1
1113,iql,39.0,0.0,30064,-1
1114,iql,38.0,0.0,30102,-1
1115,iql,13.0,0.0,30115,-1
1116,iql,18.0,0.0,30133,-1
1117,iql,18.0,0.0,30151,-1
1118,iql,18.0,0.0,30169,-1
1119,iql,14.0,0.0,30183,-1
1120,iql,31.0,0.0,30214,-1
1121,iql,32.5,31.5,30279,-1
1122,iql,36.0,28.0,30351,-1
1123,iql,13.0,0.0,30364,-1
1124,iql,57.0,0.0,30421,-1
1125,iql,35.0,0.0,30456,-1
1126,iql,10.0,0.0,30466,-1
1127,iql,48.0,0.0,30514,-1
1128,iql,44.0,0.0,30558,-1
1129,iql,17.0,0.0,30575,-1
1130,iql,41.0,0.0,30616,-1
1131,iql,31.0,0.0,30647,-1
1132,iql,36.0,0.0,30683,-1
1133,iql,28.0,0.0,30711,-1
1134,iql,12.0,0.0,30723,-1
1135,iql,22.0,0.0,30745,-1
1136,iql,25.0,0.0,30770,-1
1137,iql,21.0,0.0,30791,-1
1138,iql,30.0,0.0,30821,-1
1139,iql,21.0,0.0,30842,-1
1140,iql,46.0,0.0,30888,-1
1141,iql,16.0,0.0,30904,-1
1142,iql,26.0,0.0,30930,-1
1143,iql,10.0,0.0,30940,-1
1144,iql,20.0,0.0,30960,-1
1145,iql,27.0,0.0,30987,-1
1146,iql,39.0,0.0,31026,-1
1147,iql,47.0,0.0,31073,-1
1148,iql,24.0,0.0,31097,-1
1149,iql,11.0,0.0,31108,-1
1150,iql,16.0,0.0,31124,-1
1151,iql,57.0,0.0,31181,-1
1152,iql,17.0,0.0,31198,-1
1153,iql,33.0,31.0,31264,-1
1154,iql,29.0,0.0,31293,-1
1155,iql,47.0,0.0,31340,-1
1156,iql,61.0,0.0,31401,-1
1157,iql,18.0,0.0,31419,-1
1158,iql,51.0,0.0,31470,-1
1159,iql,15.0,0.0,31485,-1
1160,iql,10.0,0.0,31495,-1
1161,iql,63.0,0.0,31558,-1
1162,iql,27.0,0.0,31585,-1
1163,iql,38.0,0.0,31623,-1
1164,iql,18.0,0.0,31641,-1
1165,iql,16.0,0.0,31657,-1
1166,iql,10.0,0.0,31667,-1
1167,iql,28.0,0.0,31695,-1
1168,iql,17.0,0.0,31712,-1
1169,iql,19.0,0.0,31731,-1
1170,iql,19.0,0.0,31750,-1
1171,iql,25.0,0.0,31775,-1
1172,iql,12.0,0.0,31787,-1
1173,iql,25.0,0.0,31812,-1
1174,iql,12.0,0.0,31824,-1
1175,iql,29.0,0.0,31853,-1
1176,iql,17.0,0.0,31870,-1
1177,iql,46.0,0.0,31916,-1
1178,iql,22.0,0.0,31938,-1
1179,iql,14.0,0.0,31952,-1
1180,iql,55.0,0.0,32007,-1
1181,iql,20.0,0.0,32027,-1
1182,iql,25.0,0.0,32052,-1
1183,iql,10.0,0.0,32062,-1
1184,iql,34.0,0.0,32096,-1
1185,iql,31.0,0.0,32127,-1
1186,iql,15.0,0.0,32142,-1
1187,iql,19.0,0.0,32161,-1
1188,iql,24.0,0.0,32185,-1
1189,iql,18.0,0.0,32203,-1
1190,iql,17.0,0.0,32220,-1
1191,iql,33.0,0.0,32253,-1
1192,iql,32.0,0.0,32285,-1
1193,iql,37.0,0.0,32322,-1
1194,iql,32.5,31.5,32387,-1
1195,iql,25.0,0.0,32412,-1
1196,iql,59.0,0.0,32471,-1
1197,iql,11.0,0.0,32482,-1
1198,iql,31.0,0.0,32513,-1
1199,iql,48.0,0.0,32561,-1
1200,iql,59.0,0.0,32620,-1
1201,iql,25.0,0.0,32645,-1
1202,iql,24.0,0.0,32669,-1
1203,iql,30.0,0.0,32699,-1
1204,iql,23.0,0.0,32722,-1
1205,iql,41.0,0.0,32763,-1
1206,iql,28.0,0.0,32791,-1
1207,iql,28.0,0.0,32819,-1
1208,iql,25.0,0.0,32844,-1
1209,iql,32.0,0.0,32876,-1
1210,iql,29.0,0.0,32905,-1
1211,iql,22.0,0.0,32927,-1
1212,iql,37.5,26.5,33002,-1
1213,iql,28.0,0.0,33030,-1
1214,iql,26.0,0.0,33056,-1
1215,iql,36.0,0.0,33092,-1
1216,iql,30.0,0.0,33122,-1
1217,iql,11.0,0.0,33133,-1
1218,iql,43.0,0.0,33176,-1
1219,iql,57.0,0.0,33233,-1
1220,iql,39.0,0.0,33272,-1
1221,iql,11.0,0.0,33283,-1
1222,iql,39.0,0.0,33322,-1
1223,iql,34.5,29.5,33391,-1
1224,iql,38.0,0.0,33429,-1
1225,iql,64.0,0.0,33493,-1
1226,iql,16.0,0.0,33509,-1
1227,iql,26.0,0.0,33535,-1
1228,iql,22.0,0.0,33557,-1
1229,iql,14.0,0.0,33571,-1
1230,iql,30.0,0.0,33601,-1
1231,iql,47.5,16.5,33696,-1
1232,iql,18.0,0.0,33714,-1
1233,iql,12.0,0.0,33726,-1
1234,iql,45.0,0.0,33771,-1
1235,iql,23.0,0.0,33794,-1
1236,iql,38.5,25.5,33871,-1
1237,iql,16.0,0.0,33887,-1
1238,iql,14.0,0.0,33901,-1
1239,iql,26.0,0.0,33927,-1
1240,iql,34.0,0.0,33961,-1
1241,iql,17.0,0.0,33978,-1
1242,iql,44.0,0.0,34022,-1
1243,iql,47.0,0.0,34069,-1
1244,iql,16.0,0.0,34085,-1
1245,iql,48.0,0.0,34133,-1
1246,iql,35.0,0.0,34168,-1
1247,iql,15.0,0.0,34183,-1
1248,iql,16.0,0.0,34199,-1
1249,iql,35.0,0.0,34234,-1
1250,iql,33.0,0.0,34267,-1
1251,iql,16.0,0.0,34283,-1
1252,iql,34.0,0.0,34317,-1
1253,iql,14.0,0.0,34331,-1
1254,iql,39.0,0.0,34370,-1
1255,iql,17.0,0.0,34387,-1
1256,iql,23.0,0.0,34410,-1
1257,iql,44.0,0.0,34454,-1
1258,iql,18.0,0.0,34472,-1
1259,iql,39.0,25.0,34550,-1
1260,iql,46.5,17.5,34643,-1
1261,iql,48.0,0.0,34691,-1
1262,iql,13.0,0.0,34704,-1
1263,iql,16.0,0.0,34720,-1
1264,iql,32.5,31.5,34785,-1
1265,iql,49.0,0.0,34834,-1
1266,iql,34.0,0.0,34868,-1
1267,iql,59.0,0.0,34927,-1
1268,iql,41.0,0.0,34968,-1
1269,iql,35.0,0.0,35003,-1
1270,iql,15.0,0.0,35018,-1
1271,iql,26.0,0.0,35044,-1
1272,iql,12.0,0.0,35056,-1
1273,iql,35.0,29.0,35126,-1
1274,iql,42.0,0.0,35168,-1
1275,iql,13.0,0.0,35181,-1
1276,iql,21.0,0.0,35202,-1
1277,iql,16.0,0.0,35218,-1
1278,iql,14.0,0.0,35232,-1
1279,iql,15.0,0.0,35247,-1
1280,iql,15.0,0.0,35262,-1
1281,iql,45.0,0.0,35307,-1
1282,iql,23.0,0.0,35330,-1
1283,iql,31.0,0.0,35361,-1
1284,iql,19.0,0.0,35380,-1
1285,iql,41.0,0.0,35421,-1
1286,iql,23.0,0.0,35444,-1
1287,iql,12.0,0.0,35456,-1
1288,iql,16.0,0.0,35472,-1
1289,iql,34.0,0.0,35506,-1
1290,iql,22.0,0.0,35528,-1
1291,iql,51.5,12.5,35631,-1
1292,iql,42.0,0.0,35673,-1
1293,iql,42.0,22.0,35757,-1
1294,iql,48.0,0.0,35805,-1
1295,iql,29.0,0.0,35834,-1
1296,iql,56.0,0.0,35890,-1
1297,iql,28.0,0.0,35918,-1
1298,iql,14.0,0.0,35932,-1
1299,iql,21.0,0.0,35953,-1
1300,iql,31.0,0.0,35984,-1
1301,iql,18.0,0.0,36002,-1
1302,iql,22.0,0.0,36024,-1
1303,iql,20.0,0.0,36044,-1
1304,iql,9.0,0.0,36053,-1
1305,iql,11.0,0.0,36064,-1
1306,iql,21.0,0.0,36085,-1
1307,iql,16.0,0.0,36101,-1
1308,iql,61.0,0.0,36162,-1
1309,iql,44.0,0.0,36206,-1
1310,iql,15.0,0.0,36221,-1
1311,iql,29.0,0.0,36250,-1
1312,iql,52.0,0.0,36302,-1
1313,iql,35.0,29.0,36372,-1
1314,iql,22.0,0.0,36394,-1
1315,iql,29.0,0.0,36423,-1
1316,iql,14.0,0.0,36437,-1
1317,iql,52.5,11.5,36542,-1
1318,iql,22.0,0.0,36564,-1
1319,iql,31.0,0.0,36595,-1
1320,iql,29.0,0.0,36624,-1
1321,iql,13.0,0.0,36637,-1
1322,iql,49.0,0.0,36686,-1
1323,iql,17.0,0.0,36703,-1
1324,iql,20.0,0.0,36723,-1
1325,iql,27.0,0.0,36750,-1
1326,iql,30.0,0.0,36780,-1
1327,iql,24.0,0.0,36804,-1
1328,iql,37.0,0.0,36841,-1
1329,iql,34.0,0.0,36875,-1
1330,iql,32.0,0.0,36907,-1
1331,iql,12.0,0.0,36919,-1
1332,iql,31.0,0.0,36950,-1
1333,iql,27.0,0.0,36977,-1
1334,iql,14.0,0.0,36991,-1
1335,iql,20.0,0.0,37011,-1
1336,iql,26.0,0.0,37037,-1
1337,iql,38.0,0.0,37075,-1
1338,iql,42.0,0.0,37117,-1
1339,iql,33.0,0.0,37150,-1
1340,iql,22.0,0.0,37172,-1
1341,iql,21.0,0.0,37193,-1
1342,iql,35.5,28.5,37264,-1
1343,iql,23.0,0.0,37287,-1
1344,iql,12.0,0.0,37299,-1
1345,iql,21.0,0.0,37320,-1
1346,iql,17.0,0.0,37337,-1
1347,iql,14.0,0.0,37351,-1
1348,iql,35.0,29.0,37421,-1
1349,iql,21.0,0.0,37442,-1
1350,iql,33.5,30.5,37509,-1
1351,iql,38.0,0.0,37547,-1
1352,iql,17.0,0.0,37564,-1
1353,iql,17.0,0.0,37581,-1
1354,iql,24.0,0.0,37605,-1
1355,iql,23.0,0.0,37628,-1
1356,iql,20.0,0.0,37648,-1
1357,iql,27.0,0.0,37675,-1
1358,iql,12.0,0.0,37687,-1
1359,iql,10.0,0.0,37697,-1
1360,iql,43.666666666666664,28.75567576825293,37828,-1
1361,iql,35.0,0.0,37863,-1
1362,iql,13.0,0.0,37876,-1
1363,iql,64.0,0.0,37940,-1
1364,iql,20.0,0.0,37960,-1
1365,iql,11.0,0.0,37971,-1
1366,iql,53.333333333333336,15.084944665313014,38131,-1
1367,iql,57.0,0.0,38188,-1
1368,iql,21.0,0.0,38209,-1
1369,iql,14.0,0.0,38223,-1
1370,iql,37.0,0.0,38260,-1
1371,iql,16.0,0.0,38276,-1
1372,iql,18.0,0.0,38294,-1
1373,iql,11.0,0.0,38305,-1
1374,iql,26.0,0.0,38331,-1
1375,iql,16.0,0.0,38347,-1
1376,iql,20.0,0.0,38367,-1
1377,iql,14.0,0.0,38381,-1
1378,iql,42.0,0.0,38423,-1
1379,iql,14.0,0.0,38437,-1
1380,iql,17.0,0.0,38454,-1
1381,iql,36.0,0.0,38490,-1
1382,iql,21.0,0.0,38511,-1
1383,iql,39.0,0.0,38550,-1
1384,iql,17.0,0.0,38567,-1
1385,iql,17.0,0.0,38584,-1
1386,iql,14.0,0.0,38598,-1
1387,iql,19.0,0.0,38617,-1
1388,iql,16.0,0.0,38633,-1
1389,iql,40.0,0.0,38673,-1
1390,iql,13.0,0.0,38686,-1
1391,iql,16.0,0.0,38702,-1
1392,iql,51.0,0.0,38753,-1
1393,iql,51.0,0.0,38804,-1
1394,iql,16.0,0.0,38820,-1
1395,iql,31.0,0.0,38851,-1
1396,iql,16.0,0.0,38867,-1
1397,iql,17.0,0.0,38884,-1
1398,iql,24.0,0.0,38908,-1
1399,iql,27.0,0.0,38935,-1
1400,iql,32.0,0.0,38967,-1
1401,iql,37.0,0.0,39004,-1
1402,iql,31.0,0.0,39035,-1
1403,iql,42.0,0.0,39077,-1
1404,iql,40.0,0.0,39117,-1
1405,iql,37.0,27.0,39191,-1
1406,iql,39.0,0.0,39230,-1
1407,iql,50.0,0.0,39280,-1
1408,iql,11.0,0.0,39291,-1
1409,iql,25.0,0.0,39316,-1
1410,iql,14.0,0.0,39330,-1
1411,iql,29.0,0.0,39359,-1
1412,iql,24.0,0.0,39383,-1
1413,iql,43.0,0.0,39426,-1
1414,iql,34.0,0.0,39460,-1
1415,iql,12.0,0.0,39472,-1
1416,iql,19.0,0.0,39491,-1
1417,iql,12.0,0.0,39503,-1
1418,iql,26.0,0.0,39529,-1
1419,iql,38.0,26.0,39605,-1
1420,iql,29.0,0.0,39634,-1
1421,iql,56.0,8.0,39746,-1
1422,iql,29.0,0.0,39775,-1
1423,iql,35.5,28.5,39846,-1
1424,iql,35.0,0.0,39881,-1
1425,iql,49.0,0.0,39930,-1
1426,iql,10.0,0.0,39940,-1
1427,iql,44.0,0.0,39984,-1
1428,iql,34.0,0.0,40018,-1
1429,iql,43.0,0.0,40061,-1
1430,iql,10.0,0.0,40071,-1
1431,iql,24.0,0.0,40095,-1
1432,iql,16.0,0.0,40111,-1
1433,iql,22.0,0.0,40133,-1
1434,iql,38.0,0.0,40171,-1
1435,iql,59.0,0.0,40230,-1
1436,iql,14.0,0.0,40244,-1
1437,iql,23.0,0.0,40267,-1
1438,iql,19.0,0.0,40286,-1
1439,iql,40.0,24.0,40366,-1
1440,iql,17.0,0.0,40383,-1
1441,iql,21.0,0.0,40404,-1
1442,iql,22.0,0.0,40426,-1
1443,iql,29.0,0.0,40455,-1
